20140608,19,0.1407407
20140609,22,0.1629630
20140610,18,0.1333333
20140611,11,0.0814815
20140612,14,0.1037037
20140613,30,0.2222222
20140614,21,0.1555556
20140615,24,0.1777778
20140616,19,0.1407407
20140617,44,0.3259259
20140618,34,0.2518519
20140619,29,0.2148148
20140620,30,0.2222222
20140621,15,0.1111111
20140622,13,0.0962963
20140623,18,0.1333333
20140624,22,0.1629630
20140625,29,0.2148148
20140626,28,0.2074074
20140627,20,0.1481481
20140628,21,0.1555556
20140629,19,0.1407407
20140630,20,0.1481481
20140701,28,0.2074074
20140702,40,0.2962963
20140703,14,0.1037037
20140704,11,0.0814815
20140705,18,0.1333333
20140706,16,0.1185185
20140707,18,0.1333333
20140708,17,0.1259259
20140709,11,0.0814815
20140710,15,0.1111111
20140711,33,0.2444444
20140712,43,0.3185185
20140713,32,0.2370370
20140714,45,0.3333333
20140715,51,0.3777778
20140716,29,0.2148148
20140717,13,0.0962963
20140718,10,0.0740741
20140719,27,0.2000000
20140720,32,0.2370370
20140721,31,0.2296296
20140722,11,0.0814815
20140723,10,0.0740741
20140724,7,0.0518519
20140725,8,0.0592593
20140726,20,0.1481481
20140727,50,0.3703704
20140728,39,0.2888889
20140729,24,0.1777778
20140730,16,0.1185185
20140731,16,0.1185185
20140801,9,0.0666667
20140802,7,0.0518519
20140803,5,0.0370370
20140804,7,0.0518519
20140805,29,0.2148148
20140806,26,0.1925926
20140807,21,0.1555556
20140808,10,0.0740741
20140809,12,0.0888889
20140810,6,0.0444444
20140811,13,0.0962963
20140812,37,0.2740741
20140813,43,0.3185185
20140814,16,0.1185185
20140815,18,0.1333333
20140816,21,0.1555556
20140817,17,0.1259259
20140818,6,0.0444444
20140819,9,0.0666667
20140820,17,0.1259259
20140821,9,0.0666667
20140822,43,0.3185185
20140823,45,0.3333333
20140824,34,0.2518519
20140825,26,0.1925926
20140826,7,0.0518519
20140827,5,0.0370370
20140828,9,0.0666667
20140829,14,0.1037037
20140830,12,0.0888889
20140831,14,0.1037037
20140901,18,0.1333333
20140902,11,0.0814815
20140903,4,0.0296296
20140904,9,0.0666667
20140905,15,0.1111111
20140906,20,0.1481481
20140907,27,0.2000000
20140908,31,0.2296296
20140909,34,0.2518519
20140910,14,0.1037037
20140911,20,0.1481481
20140912,21,0.1555556
20140913,12,0.0888889
20140914,8,0.0592593
20140915,20,0.1481481
20140916,13,0.0962963
20140917,18,0.1333333
20140918,10,0.0740741
20140919,13,0.0962963
20140920,17,0.1259259
20140921,17,0.1259259
20140922,16,0.1185185
20140923,13,0.0962963
20140924,10,0.0740741
20140925,12,0.0888889
20140926,14,0.1037037
20140927,16,0.1185185
20140928,24,0.1777778
20140929,25,0.1851852
20140930,10,0.0740741
20141001,13,0.0962963
20141002,18,0.1333333
20141003,14,0.1037037
20141004,10,0.0740741
20141005,9,0.0666667
20141006,10,0.0740741
20141007,16,0.1185185
20141008,19,0.1407407
20141009,24,0.1777778
20141010,21,0.1555556
20141011,16,0.1185185
20141012,16,0.1185185
20141013,9,0.0666667
20141014,10,0.0740741
20141015,17,0.1259259
20141016,15,0.1111111
20141017,14,0.1037037
20141018,18,0.1333333
20141019,30,0.2222222
20141020,20,0.1481481
20141021,8,0.0592593
20141022,10,0.0740741
20141023,16,0.1185185
20141024,23,0.1703704
20141025,25,0.1851852
20141026,20,0.1481481
20141027,14,0.1037037
20141028,24,0.1777778
20141029,30,0.2222222
20141030,34,0.2518519
20141031,24,0.1777778
20141101,21,0.1555556
20141102,29,0.2148148
20141103,12,0.0888889
20141104,13,0.0962963
20141105,17,0.1259259
20141106,27,0.2000000
20141107,19,0.1407407
20141108,29,0.2148148
20141109,26,0.1925926
20141110,27,0.2000000
20141111,37,0.2740741
20141112,15,0.1111111
20141113,9,0.0666667
20141114,14,0.1037037
20141115,16,0.1185185
20141116,23,0.1703704
20141117,20,0.1481481
20141118,21,0.1555556
20141119,30,0.2222222
20141120,34,0.2518519
20141121,32,0.2370370
20141122,25,0.1851852
20141123,34,0.2518519
20141124,35,0.2592593
20141125,17,0.1259259
20141126,16,0.1185185
20141127,25,0.1851852
20141128,16,0.1185185
20141129,11,0.0814815
20141130,9,0.0666667
20141201,11,0.0814815
20141202,13,0.0962963
20141203,12,0.0888889
20141204,13,0.0962963
20141205,11,0.0814815
20141206,12,0.0888889
20141207,19,0.1407407
20141208,20,0.1481481
20141209,24,0.1777778
20141210,29,0.2148148
20141211,23,0.1703704
20141212,22,0.1629630
20141213,13,0.0962963
20141214,18,0.1333333
20141215,24,0.1777778
20141216,17,0.1259259
20141217,7,0.0518519
20141218,15,0.1111111
20141219,24,0.1777778
20141220,15,0.1111111
20141221,11,0.0814815
20141222,17,0.1259259
20141223,25,0.1851852
20141224,29,0.2148148
20141225,15,0.1111111
20141226,18,0.1333333
20141227,30,0.2222222
20141228,33,0.2444444
20141229,62,0.4592593
20141230,50,0.3703704
20141231,16,0.1185185
20150101,13,0.0962963
20150102,13,0.0962963
20150103,20,0.1481481
20150104,23,0.1703704
20150105,40,0.2962963
20150106,16,0.1185185
20150107,12,0.0888889
20150108,20,0.1481481
20150109,27,0.2000000
20150110,20,0.1481481
20150111,22,0.1629630
20150112,23,0.1703704
20150113,31,0.2296296
20150114,38,0.2814815
20150115,33,0.2444444
20150116,45,0.3333333
20150117,17,0.1259259
20150118,17,0.1259259
20150119,32,0.2370370
20150120,25,0.1851852
20150121,32,0.2370370
20150122,25,0.1851852
20150123,25,0.1851852
20150124,29,0.2148148
20150125,34,0.2518519
20150126,26,0.1925926
20150127,25,0.1851852
20150128,18,0.1333333
20150129,26,0.1925926
20150130,19,0.1407407
20150131,19,0.1407407
20150201,17,0.1259259
20150202,23,0.1703704
20150203,33,0.2444444
20150204,47,0.3481481
20150205,52,0.3851852
20150206,29,0.2148148
20150207,25,0.1851852
20150208,15,0.1111111
20150209,17,0.1259259
20150210,47,0.3481481
20150211,45,0.3333333
20150212,13,0.0962963
20150213,16,0.1185185
20150214,30,0.2222222
20150215,39,0.2888889
20150216,24,0.1777778
20150217,36,0.2666667
20150218,42,0.3111111
20150219,39,0.2888889
20150220,33,0.2444444
20150221,16,0.1185185
20150222,33,0.2444444
20150223,66,0.4888889
20150224,27,0.2000000
20150225,26,0.1925926
20150226,17,0.1259259
20150227,17,0.1259259
20150228,23,0.1703704
20150301,28,0.2074074
20150302,24,0.1777778
20150303,24,0.1777778
20150304,17,0.1259259
20150305,25,0.1851852
20150306,27,0.2000000
20150307,28,0.2074074
20150308,47,0.3481481
20150309,33,0.2444444
20150310,11,0.0814815
20150311,17,0.1259259
20150312,12,0.0888889
20150313,20,0.1481481
20150314,19,0.1407407
20150315,24,0.1777778
20150316,43,0.3185185
20150317,65,0.4814815
20150318,40,0.2962963
20150319,27,0.2000000
20150320,35,0.2592593
20150321,58,0.4296296
20150322,43,0.3185185
20150323,15,0.1111111
20150324,18,0.1333333
20150325,21,0.1555556
20150326,22,0.1629630
20150327,26,0.1925926
20150328,22,0.1629630
20150329,31,0.2296296
20150330,46,0.3407407
20150331,51,0.3777778
20150401,15,0.1111111
20150402,12,0.0888889
20150403,19,0.1407407
20150404,8,0.0592593
20150405,10,0.0740741
20150406,21,0.1555556
20150407,16,0.1185185
20150408,15,0.1111111
20150409,25,0.1851852
20150410,27,0.2000000
20150411,33,0.2444444
20150412,26,0.1925926
20150413,14,0.1037037
20150414,14,0.1037037
20150415,27,0.2000000
20150416,29,0.2148148
20150417,16,0.1185185
20150418,18,0.1333333
20150419,14,0.1037037
20150420,8,0.0592593
20150421,21,0.1555556
20150422,33,0.2444444
20150423,32,0.2370370
20150424,31,0.2296296
20150425,20,0.1481481
20150426,27,0.2000000
20150427,31,0.2296296
20150428,24,0.1777778
20150429,26,0.1925926
20150430,18,0.1333333
20150501,24,0.1777778
20150502,23,0.1703704
20150503,17,0.1259259
20150504,15,0.1111111
20150505,12,0.0888889
20150506,15,0.1111111
20150507,17,0.1259259
20150508,27,0.2000000
20150509,20,0.1481481
20150510,18,0.1333333
20150511,19,0.1407407
20150512,16,0.1185185
20150513,22,0.1629630
20150514,27,0.2000000
20150515,47,0.3481481
20150516,24,0.1777778
20150517,30,0.2222222
20150518,21,0.1555556
20150519,29,0.2148148
20150520,17,0.1259259
20150521,21,0.1555556
20150522,26,0.1925926
20150523,21,0.1555556
20150524,16,0.1185185
20150525,23,0.1703704
20150526,21,0.1555556
20150527,20,0.1481481
20150528,21,0.1555556
20150529,25,0.1851852
20150530,23,0.1703704
20150531,25,0.1851852
20150601,21,0.1555556
20150602,21,0.1555556
20150603,14,0.1037037
20150604,17,0.1259259
20150605,17,0.1259259
20150606,17,0.1259259
20150607,18,0.1333333
20150608,22,0.1629630
20150609,26,0.1925926
20150610,27,0.2000000
20150611,24,0.1777778
20150612,25,0.1851852
20150613,34,0.2518519
20150614,18,0.1333333
20150615,23,0.1703704
20150616,28,0.2074074
20150617,28,0.2074074
20150618,17,0.1259259
20150619,14,0.1037037
20150620,24,0.1777778
20150621,13,0.0962963
20150622,19,0.1407407
20150623,22,0.1629630
20150624,26,0.1925926
20150625,26,0.1925926
20150626,8,0.0592593
20150627,8,0.0592593
20150628,13,0.0962963
20150629,15,0.1111111
20150630,19,0.1407407
20150701,19,0.1407407
20150702,31,0.2296296
20150703,22,0.1629630
20150704,18,0.1333333
20150705,20,0.1481481
20150706,17,0.1259259
20150707,20,0.1481481
20150708,5,0.0370370
20150709,6,0.0444444
20150710,12,0.0888889
20150711,17,0.1259259
20150712,6,0.0444444
20150713,21,0.1555556
20150714,38,0.2814815
20150715,29,0.2148148
20150716,5,0.0370370
20150717,5,0.0370370
20150718,18,0.1333333
20150719,16,0.1185185
20150720,13,0.0962963
20150721,16,0.1185185
20150722,20,0.1481481
20150723,18,0.1333333
20150724,9,0.0666667
20150725,11,0.0814815
20150726,10,0.0740741
20150727,16,0.1185185
20150728,23,0.1703704
20150729,27,0.2000000
20150730,47,0.3481481
20150731,40,0.2962963
20150801,32,0.2370370
20150802,21,0.1555556
20150803,17,0.1259259
20150804,16,0.1185185
20150805,21,0.1555556
20150806,22,0.1629630
20150807,26,0.1925926
20150808,21,0.1555556
20150809,12,0.0888889
20150810,18,0.1333333
20150811,37,0.2740741
20150812,32,0.2370370
20150813,23,0.1703704
20150814,24,0.1777778
20150815,44,0.3259259
20150816,45,0.3333333
20150817,17,0.1259259
20150818,13,0.0962963
20150819,21,0.1555556
20150820,22,0.1629630
20150821,19,0.1407407
20150822,24,0.1777778
20150823,24,0.1777778
20150824,18,0.1333333
20150825,4,0.0296296
20150826,6,0.0444444
20150827,11,0.0814815
20150828,17,0.1259259
20150829,20,0.1481481
20150830,22,0.1629630
20150831,22,0.1629630
20150901,16,0.1185185
20150902,16,0.1185185
20150903,15,0.1111111
20150904,20,0.1481481
20150905,19,0.1407407
20150906,7,0.0518519
20150907,7,0.0518519
20150908,7,0.0518519
20150909,8,0.0592593
20150910,13,0.0962963
20150911,21,0.1555556
20150912,11,0.0814815
20150913,10,0.0740741
20150914,17,0.1259259
20150915,14,0.1037037
20150916,8,0.0592593
20150917,6,0.0444444
20150918,11,0.0814815
20150919,16,0.1185185
20150920,30,0.2222222
20150921,30,0.2222222
20150922,25,0.1851852
20150923,25,0.1851852
20150924,22,0.1629630
20150925,22,0.1629630
20150926,28,0.2074074
20150927,15,0.1111111
20150928,14,0.1037037
20150929,10,0.0740741
20150930,8,0.0592593
20151001,8,0.0592593
20151002,10,0.0740741
20151003,17,0.1259259
20151004,12,0.0888889
20151005,14,0.1037037
20151006,16,0.1185185
20151007,23,0.1703704
20151008,27,0.2000000
20151009,11,0.0814815
20151010,11,0.0814815
20151011,9,0.0666667
20151012,10,0.0740741
20151013,16,0.1185185
20151014,26,0.1925926
20151015,36,0.2666667
20151016,43,0.3185185
20151017,34,0.2518519
20151018,48,0.3555556
20151019,62,0.4592593
20151020,57,0.4222222
20151021,70,0.5185185
20151022,48,0.3555556
20151023,29,0.2148148
20151024,21,0.1555556
20151025,16,0.1185185
20151026,16,0.1185185
20151027,13,0.0962963
20151028,13,0.0962963
20151029,12,0.0888889
20151030,10,0.0740741
20151031,16,0.1185185
20151101,24,0.1777778
20151102,29,0.2148148
20151103,42,0.3111111
20151104,55,0.4074074
20151105,52,0.3851852
20151106,32,0.2370370
20151107,8,0.0592593
20151108,3,0.0222222
20151109,8,0.0592593
20151110,31,0.2296296
20151111,26,0.1925926
20151112,10,0.0740741
20151113,8,0.0592593
20151114,8,0.0592593
20151115,12,0.0888889
20151116,17,0.1259259
20151117,12,0.0888889
20151118,6,0.0444444
20151119,8,0.0592593
20151120,22,0.1629630
20151121,33,0.2444444
20151122,20,0.1481481
20151123,5,0.0370370
20151124,15,0.1111111
20151125,9,0.0666667
20151126,24,0.1777778
20151127,26,0.1925926
20151128,28,0.2074074
20151129,29,0.2148148
20151130,29,0.2148148
20151201,32,0.2370370
20151202,31,0.2296296
20151203,12,0.0888889
20151204,15,0.1111111
20151205,16,0.1185185
20151206,19,0.1407407
20151207,29,0.2148148
20151208,36,0.2666667
20151209,39,0.2888889
20151210,28,0.2074074
20151211,21,0.1555556
20151212,16,0.1185185
20151213,25,0.1851852
20151214,29,0.2148148
20151215,33,0.2444444
20151216,13,0.0962963
20151217,11,0.0814815
20151218,23,0.1703704
20151219,36,0.2666667
20151220,35,0.2592593
20151221,34,0.2518519
20151222,40,0.2962963
20151223,37,0.2740741
20151224,61,0.4518519
20151225,16,0.1185185
20151226,40,0.2962963
20151227,16,0.1185185
20151228,15,0.1111111
20151229,32,0.2370370
20151230,36,0.2666667
20151231,43,0.3185185
20160101,45,0.3333333
20160102,31,0.2296296
20160103,58,0.4296296
20160104,47,0.3481481
20160105,16,0.1185185
20160106,29,0.2148148
20160107,20,0.1481481
20160108,18,0.1333333
20160109,19,0.1407407
20160110,19,0.1407407
20160111,21,0.1555556
20160112,24,0.1777778
20160113,20,0.1481481
20160114,21,0.1555556
20160115,29,0.2148148
20160116,43,0.3185185
20160117,46,0.3407407
20160118,32,0.2370370
20160119,13,0.0962963
20160120,22,0.1629630
20160121,30,0.2222222
20160122,27,0.2000000
20160123,14,0.1037037
20160124,19,0.1407407
20160125,17,0.1259259
20160126,37,0.2740741
20160127,31,0.2296296
20160128,31,0.2296296
20160129,26,0.1925926
20160130,24,0.1777778
20160131,21,0.1555556
20160201,18,0.1333333
20160202,22,0.1629630
20160203,30,0.2222222
20160204,30,0.2222222
20160205,21,0.1555556
20160206,24,0.1777778
20160207,24,0.1777778
20160208,41,0.3037037
20160209,25,0.1851852
20160210,22,0.1629630
20160211,25,0.1851852
20160212,21,0.1555556
20160213,10,0.0740741
20160214,17,0.1259259
20160215,11,0.0814815
20160216,15,0.1111111
20160217,15,0.1111111
20160218,22,0.1629630
20160219,41,0.3037037
20160220,18,0.1333333
20160221,12,0.0888889
20160222,18,0.1333333
20160223,27,0.2000000
20160224,17,0.1259259
20160225,28,0.2074074
20160226,28,0.2074074
20160227,40,0.2962963
20160228,28,0.2074074
20160229,28,0.2074074
20160301,17,0.1259259
20160302,20,0.1481481
20160303,30,0.2222222
20160304,36,0.2666667
20160305,14,0.1037037
20160306,23,0.1703704
20160307,28,0.2074074
20160308,20,0.1481481
20160309,15,0.1111111
20160310,14,0.1037037
20160311,17,0.1259259
20160312,19,0.1407407
20160313,35,0.2592593
20160314,42,0.3111111
20160315,28,0.2074074
20160316,32,0.2370370
20160317,40,0.2962963
20160318,36,0.2666667
20160319,39,0.2888889
20160320,44,0.3259259
20160321,48,0.3555556
20160322,44,0.3259259
20160323,46,0.3407407
20160324,21,0.1555556
20160325,35,0.2592593
20160326,40,0.2962963
20160327,40,0.2962963
20160328,40,0.2962963
20160329,51,0.3777778
20160330,48,0.3555556
20160331,22,0.1629630
20160401,30,0.2222222
20160402,39,0.2888889
20160403,31,0.2296296
20160404,12,0.0888889
20160405,22,0.1629630
20160406,36,0.2666667
20160407,24,0.1777778
20160408,39,0.2888889
20160409,58,0.4296296
20160410,68,0.5037037
20160411,20,0.1481481
20160412,27,0.2000000
20160413,32,0.2370370
20160414,30,0.2222222
20160415,27,0.2000000
20160416,24,0.1777778
20160417,16,0.1185185
20160418,23,0.1703704
20160419,20,0.1481481
20160420,31,0.2296296
20160421,17,0.1259259
20160422,47,0.3481481
20160423,42,0.3111111
20160424,26,0.1925926
20160425,24,0.1777778
20160426,29,0.2148148
20160427,16,0.1185185
20160428,20,0.1481481
20160429,27,0.2000000
20160430,35,0.2592593
20160501,20,0.1481481
20160502,24,0.1777778
20160503,9,0.0666667
20160504,12,0.0888889
20160505,21,0.1555556
20160506,22,0.1629630
20160507,22,0.1629630
20160508,16,0.1185185
20160509,21,0.1555556
20160510,14,0.1037037
20160511,13,0.0962963
20160512,15,0.1111111
20160513,21,0.1555556
20160514,18,0.1333333
20160515,19,0.1407407
20160516,17,0.1259259
20160517,37,0.2740741
20160518,28,0.2074074
20160519,20,0.1481481
20160520,30,0.2222222
20160521,25,0.1851852
20160522,38,0.2814815
20160523,45,0.3333333
20160524,23,0.1703704
20160525,61,0.4518519
20160526,71,0.5259259
20160527,54,0.4000000
20160528,39,0.2888889
20160529,42,0.3111111
20160530,54,0.4000000
20160531,46,0.3407407
20160601,22,0.1629630
20160602,18,0.1333333
20160603,25,0.1851852
20160604,28,0.2074074
20160605,28,0.2074074
20160606,13,0.0962963
20160607,26,0.1925926
20160608,24,0.1777778
20160609,31,0.2296296
20160610,36,0.2666667
20160611,31,0.2296296
20160612,20,0.1481481
20160613,36,0.2666667
20160614,31,0.2296296
20160615,23,0.1703704
20160616,19,0.1407407
20160617,36,0.2666667
20160618,45,0.3333333
20160619,28,0.2074074
20160620,35,0.2592593
20160621,42,0.3111111
20160622,48,0.3555556
20160623,30,0.2222222
20160624,32,0.2370370
20160625,17,0.1259259
20160626,18,0.1333333
20160627,21,0.1555556
20160628,41,0.3037037
20160629,24,0.1777778
20160630,20,0.1481481
20160701,14,0.1037037
20160702,9,0.0666667
20160703,29,0.2148148
20160704,14,0.1037037
20160705,8,0.0592593
20160706,9,0.0666667
20160707,26,0.1925926
20160708,36,0.2666667
20160709,23,0.1703704
20160710,22,0.1629630
20160711,36,0.2666667
20160712,27,0.2000000
20160713,17,0.1259259
20160714,17,0.1259259
20160715,10,0.0740741
20160716,5,0.0370370
20160717,9,0.0666667
20160718,16,0.1185185
20160719,21,0.1555556
20160720,23,0.1703704
20160721,19,0.1407407
20160722,23,0.1703704
20160723,27,0.2000000
20160724,25,0.1851852
20160725,31,0.2296296
20160726,23,0.1703704
20160727,23,0.1703704
20160728,39,0.2888889
20160729,29,0.2148148
20160730,30,0.2222222
20160731,27,0.2000000
20160801,22,0.1629630
20160802,16,0.1185185
20160803,17,0.1259259
20160804,20,0.1481481
20160805,26,0.1925926
20160806,39,0.2888889
20160807,25,0.1851852
20160808,25,0.1851852
20160809,22,0.1629630
20160810,44,0.3259259
20160811,20,0.1481481
20160812,28,0.2074074
20160813,25,0.1851852
20160814,27,0.2000000
20160815,23,0.1703704
20160816,29,0.2148148
20160817,25,0.1851852
20160818,35,0.2592593
20160819,42,0.3111111
20160820,21,0.1555556
20160821,18,0.1333333
20160822,18,0.1333333
20160823,21,0.1555556
20160824,22,0.1629630
20160825,18,0.1333333
20160826,6,0.0444444
20160827,5,0.0370370
20160828,4,0.0296296
20160829,7,0.0518519
20160830,9,0.0666667
20160831,7,0.0518519
20160901,33,0.2444444
20160902,23,0.1703704
20160903,13,0.0962963
20160904,13,0.0962963
20160905,17,0.1259259
20160906,35,0.2592593
20160907,51,0.3777778
20160908,30,0.2222222
20160909,27,0.2000000
20160910,27,0.2000000
20160911,27,0.2000000
20160912,18,0.1333333
20160913,10,0.0740741
20160914,21,0.1555556
20160915,27,0.2000000
20160916,35,0.2592593
20160917,20,0.1481481
20160918,13,0.0962963
20160919,5,0.0370370
20160920,10,0.0740741
20160921,22,0.1629630
20160922,26,0.1925926
20160923,33,0.2444444
20160924,41,0.3037037
20160925,36,0.2666667
20160926,29,0.2148148
20160927,23,0.1703704
20160928,21,0.1555556
20160929,6,0.0444444
20160930,14,0.1037037
20161001,26,0.1925926
20161002,17,0.1259259
20161003,9,0.0666667
20161004,15,0.1111111
20161005,13,0.0962963
20161006,18,0.1333333
20161007,12,0.0888889
20161008,10,0.0740741
20161009,9,0.0666667
20161010,11,0.0814815
20161011,22,0.1629630
20161012,29,0.2148148
20161013,20,0.1481481
20161014,41,0.3037037
20161015,49,0.3629630
20161016,36,0.2666667
20161017,32,0.2370370
20161018,29,0.2148148
20161019,36,0.2666667
20161020,37,0.2740741
20161021,12,0.0888889
20161022,15,0.1111111
20161023,6,0.0444444
20161024,7,0.0518519
20161025,9,0.0666667
20161026,21,0.1555556
20161027,22,0.1629630
20161028,17,0.1259259
20161029,16,0.1185185
20161030,12,0.0888889
20161031,15,0.1111111
20161101,10,0.0740741
20161102,16,0.1185185
20161103,23,0.1703704
20161104,33,0.2444444
20161105,44,0.3259259
20161106,19,0.1407407
20161107,23,0.1703704
20161108,49,0.3629630
20161109,27,0.2000000
20161110,26,0.1925926
20161111,22,0.1629630
20161112,31,0.2296296
20161113,30,0.2222222
20161114,29,0.2148148
20161115,20,0.1481481
20161116,27,0.2000000
20161117,39,0.2888889
20161118,54,0.4000000
20161119,34,0.2518519
20161120,24,0.1777778
20161121,29,0.2148148
20161122,18,0.1333333
20161123,15,0.1111111
20161124,13,0.0962963
20161125,21,0.1555556
20161126,36,0.2666667
20161127,48,0.3555556
20161128,39,0.2888889
20161129,23,0.1703704
20161130,27,0.2000000
20161201,26,0.1925926
20161202,17,0.1259259
20161203,30,0.2222222
20161204,53,0.3925926
20161205,56,0.4148148
20161206,12,0.0888889
20161207,27,0.2000000
20161208,34,0.2518519
20161209,23,0.1703704
20161210,21,0.1555556
20161211,22,0.1629630
20161212,29,0.2148148
20161213,40,0.2962963
20161214,30,0.2222222
20161215,17,0.1259259
20161216,17,0.1259259
20161217,35,0.2592593
20161218,33,0.2444444
20161219,24,0.1777778
20161220,34,0.2518519
20161221,25,0.1851852
20161222,21,0.1555556
20161223,36,0.2666667
20161224,51,0.3777778
20161225,42,0.3111111
20161226,33,0.2444444
20161227,27,0.2000000
20161228,25,0.1851852
20161229,16,0.1185185
20161230,24,0.1777778
20161231,40,0.2962963
20170101,57,0.4222222
20170102,79,0.5851852
20170103,52,0.3851852
20170104,35,0.2592593
20170105,22,0.1629630
20170106,13,0.0962963
20170107,37,0.2740741
20170108,22,0.1629630
20170109,46,0.3407407
20170110,16,0.1185185
20170111,12,0.0888889
20170112,16,0.1185185
20170113,13,0.0962963
20170114,12,0.0888889
20170115,14,0.1037037
20170116,26,0.1925926
20170117,45,0.3333333
20170118,73,0.5407407
20170119,72,0.5333333
20170120,40,0.2962963
20170121,34,0.2518519
20170122,27,0.2000000
20170123,35,0.2592593
20170124,28,0.2074074
20170125,36,0.2666667
20170126,48,0.3555556
20170127,20,0.1481481
20170128,12,0.0888889
20170129,16,0.1185185
20170130,34,0.2518519
20170131,18,0.1333333
20170201,21,0.1555556
20170202,17,0.1259259
20170203,45,0.3333333
20170204,70,0.5185185
20170205,55,0.4074074
20170206,27,0.2000000
20170207,23,0.1703704
20170208,30,0.2222222
20170209,18,0.1333333
20170210,17,0.1259259
20170211,16,0.1185185
20170212,18,0.1333333
20170213,28,0.2074074
20170214,32,0.2370370
20170215,41,0.3037037
20170216,46,0.3407407
20170217,17,0.1259259
20170218,17,0.1259259
20170219,26,0.1925926
20170220,22,0.1629630
20170221,29,0.2148148
20170222,28,0.2074074
20170223,21,0.1555556
20170224,17,0.1259259
20170225,30,0.2222222
20170226,32,0.2370370
20170227,24,0.1777778
20170228,26,0.1925926
20170301,41,0.3037037
20170302,22,0.1629630
20170303,22,0.1629630
20170304,32,0.2370370
20170305,48,0.3555556
20170306,25,0.1851852
20170307,20,0.1481481
20170308,20,0.1481481
20170309,21,0.1555556
20170310,26,0.1925926
20170311,40,0.2962963
