2015-01-01,0.0,0.6747503566333808
2015-01-02,0.0,0.43794579172610554
2015-01-03,0.0,0.18972895863052783
2015-01-04,0.0,0.34236804564907275
2015-01-05,0.0,0.43081312410841655
2015-01-06,0.020761245674740483,0.6619115549215406
2015-01-07,0.0,0.362339514978602
2015-01-08,0.0,0.29814550641940085
2015-01-09,0.0,0.25677603423680456
2015-01-10,0.0,0.37089871611982883
2015-01-11,0.0,0.6733238231098431
2015-01-12,0.0,0.24679029957203996
2015-01-13,0.0,0.3024251069900143
2015-01-14,0.0,0.25392296718972895
2015-01-15,0.0,0.34664764621968613
2015-01-16,0.0,0.6348074179743225
2015-01-17,0.0,0.5834522111269614
2015-01-18,0.02768166089965398,0.38088445078459343
2015-01-19,0.0,0.5121255349500713
2015-01-20,0.0,0.23395149786019975
2015-01-21,0.0,0.3152639087018545
2015-01-22,0.0,0.18830242510699
2015-01-23,0.0,0.3252496433666191
2015-01-24,0.0,0.289586305278174
2015-01-25,0.020761245674740483,0.5249643366619116
2015-01-26,0.0034602076124567475,0.43651925820256776
2015-01-27,0.0,0.5477888730385164
2015-01-28,0.0,0.4293865905848787
2015-01-29,0.0,0.35805991440798857
2015-01-30,0.0,0.4935805991440799
2015-01-31,0.0,0.3751783166904422
2015-02-01,0.0,0.3166904422253923
2015-02-02,0.0,0.24393723252496433
2015-02-03,0.0,0.38659058487874465
2015-02-04,0.0,0.3024251069900143
2015-02-05,0.0,0.39657631954350925
2015-02-06,0.0,0.3252496433666191
2015-02-07,0.0,0.5349500713266762
2015-02-08,0.0,0.7532097004279601
2015-02-09,0.0,0.4736091298145506
2015-02-10,0.0,0.4522111269614836
2015-02-11,0.0,0.23965763195435097
2015-02-12,0.0,0.6604850213980028
2015-02-13,0.0,0.37660485021398
2015-02-14,0.0,0.0
2015-02-15,0.0,0.5420827389443652
2015-02-16,0.0726643598615917,0.5691868758915835
2015-02-17,0.0034602076124567475,0.5278174037089871
2015-02-18,0.0,0.3823109843081312
2015-02-19,0.0,0.10699001426533523
2015-02-20,0.0,0.32667617689015693
2015-02-21,0.05536332179930796,0.5049928673323824
2015-02-22,0.01730103806228374,0.6091298145506419
2015-02-23,0.0,0.3823109843081312
2015-02-24,0.0,0.35520684736091296
2015-02-25,0.0034602076124567475,0.24108416547788872
2015-02-26,0.0034602076124567475,0.7189728958630528
2015-02-27,0.0,0.6847360912981455
2015-02-28,0.0,0.3124108416547789
2015-03-01,0.0,0.4793152639087018
2015-03-02,0.0,0.29386590584878747
2015-03-03,0.03806228373702422,0.4607703281027104
